_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
1591,2021Q3,"",S08000015,"",A210H,"", ,z,Medical Grouping,d,19108,"",18145,"",207.69565217391303,"",197.22826086956522,"",94.96022608331589,""
1592,2021Q3,"",S08000015,"",S08000015,d, ,z,Medical Grouping,d,69084,"",64158,"",750.9130434782609,"",697.3695652173913,"",92.86955011290601,""
1593,2021Q4,"",S08000015,"",A111H,"", ,z,Medical Grouping,d,38205,"",34949,"",415.2717391304348,"",379.8804347826087,"",91.4775552938097,""
1594,2021Q4,"",S08000015,"",A210H,"", ,z,Medical Grouping,d,21045,"",19448,"",228.75,"",211.3913043478261,"",92.41149916844856,""
1595,2021Q4,"",S08000015,"",S08000015,d, ,z,Medical Grouping,d,73475,"",67118,"",798.6413043478261,"",729.5434782608696,"",91.34807757740728,""
1596,2022Q1,"",S08000015,"",A111H,"", ,z,Medical Grouping,d,38533,"",35519,"",428.14444444444445,"",394.65555555555557,"",92.17813302883243,""
1597,2022Q1,"",S08000015,"",A210H,"", ,z,Medical Grouping,d,21448,"",20164,"",238.3111111111111,"",224.04444444444445,"",94.01342782543828,""
1598,2022Q1,"",S08000015,"",S08000015,d, ,z,Medical Grouping,d,73777,"",68033,"",819.7444444444444,"",755.9222222222222,"",92.21437575396126,""
1599,2022Q2,p,S08000015,"",A111H,"", ,z,Medical Grouping,d,36767,"",34136,"",404.032967032967,"",375.1208791208791,"",92.84412652650475,""
1600,2022Q2,p,S08000015,"",A210H,"", ,z,Medical Grouping,d,21046,"",20091,"",231.27472527472528,"",220.78021978021977,"",95.46232063099876,""
1601,2022Q2,p,S08000015,"",S08000015,d, ,z,Medical Grouping,d,71629,"",66658,"",787.1318681318681,"",732.5054945054945,"",93.06007343394435,""
1602,2017Q2,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",143,"",33,"",1.5714285714285714,"",0.3626373626373626,"",23.076923076923077,""
1603,2017Q2,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",143,"",33,"",1.5714285714285714,"",0.3626373626373626,"",23.076923076923077,""
1604,2017Q3,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",137,"",24,"",1.4891304347826086,"",0.2608695652173913,"",17.51824817518248,""
1605,2017Q3,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",137,"",24,"",1.4891304347826086,"",0.2608695652173913,"",17.51824817518248,""
1606,2017Q4,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",180,"",60,"",1.9565217391304348,"",0.6521739130434783,"",33.33333333333333,""
1607,2017Q4,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",180,"",60,"",1.9565217391304348,"",0.6521739130434783,"",33.33333333333333,""
1608,2018Q1,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",96,"",10,"",1.0666666666666667,"",0.1111111111111111,"",10.416666666666666,""
1609,2018Q1,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",96,"",10,"",1.0666666666666667,"",0.1111111111111111,"",10.416666666666666,""
1610,2018Q2,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",105,"",19,"",1.1538461538461537,"",0.2087912087912088,"",18.0952380952381,""
1611,2018Q2,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",105,"",19,"",1.1538461538461537,"",0.2087912087912088,"",18.0952380952381,""
1612,2018Q3,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",169,"",10,"",1.8369565217391304,"",0.10869565217391304,"",5.9171597633136095,""
1613,2018Q3,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",169,"",10,"",1.8369565217391304,"",0.10869565217391304,"",5.9171597633136095,""
1614,2018Q4,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",89,"",26,"",0.967391304347826,"",0.2826086956521739,"",29.213483146067414,""
1615,2018Q4,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",89,"",26,"",0.967391304347826,"",0.2826086956521739,"",29.213483146067414,""
1616,2019Q1,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",76,"",8,"",0.8444444444444444,"",0.08888888888888889,"",10.526315789473685,""
1617,2019Q1,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",76,"",8,"",0.8444444444444444,"",0.08888888888888889,"",10.526315789473685,""
1618,2019Q2,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",92,"",20,"",1.010989010989011,"",0.21978021978021978,"",21.73913043478261,""
1619,2019Q2,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",92,"",20,"",1.010989010989011,"",0.21978021978021978,"",21.73913043478261,""
1620,2019Q3,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",21,"",1,"",0.22826086956521738,"",0.010869565217391304,"",4.761904761904763,""
1621,2019Q3,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",21,"",1,"",0.22826086956521738,"",0.010869565217391304,"",4.761904761904763,""
1622,2019Q4,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",42,"",2,"",0.45652173913043476,"",0.021739130434782608,"",4.761904761904763,""
1623,2019Q4,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",42,"",2,"",0.45652173913043476,"",0.021739130434782608,"",4.761904761904763,""
1624,2020Q1,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",72,"",5,"",0.7912087912087912,"",0.054945054945054944,"",6.944444444444445,""
1625,2020Q1,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",72,"",5,"",0.7912087912087912,"",0.054945054945054944,"",6.944444444444445,""
1626,2020Q2,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",31,"",7,"",0.34065934065934067,"",0.07692307692307693,"",22.58064516129032,""
1627,2020Q2,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",31,"",7,"",0.34065934065934067,"",0.07692307692307693,"",22.58064516129032,""
1628,2020Q3,"",S08000015,"",A210H,"",AD,"",Medical Oncology,"",95,"",0,"",1.0326086956521738,"",0,"",0,""
1629,2020Q3,"",S08000015,"",S08000015,d,AD,"",Medical Oncology,"",95,"",0,"",1.0326086956521738,"",0,"",0,""
1630,2017Q2,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,24399,"",17567,"",268.1208791208791,"",193.04395604395606,"",71.9988524119841,""
1631,2017Q3,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,24552,"",18699,"",266.8695652173913,"",203.25,"",76.16080156402737,""
1632,2017Q4,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,24533,"",18837,"",266.6630434782609,"",204.75,"",76.78229323767985,""
1633,2018Q1,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,23696,"",17402,"",263.2888888888889,"",193.35555555555555,"",73.43855503038488,""
1634,2018Q2,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,24024,"",18855,"",264,"",207.1978021978022,"",78.48401598401597,""
1635,2018Q3,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,24384,"",17244,"",265.04347826086956,"",187.43478260869566,"",70.71850393700788,""
1636,2018Q4,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,22835,"",16572,"",248.20652173913044,"",180.1304347826087,"",72.57280490475148,""
1637,2019Q1,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,22162,"",15646,"",246.24444444444444,"",173.84444444444443,"",70.59832145113256,""
1638,2019Q2,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,21169,"",15874,"",232.62637362637363,"",174.43956043956044,"",74.98700930606074,""
1639,2019Q3,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,20249,"",16460,"",220.09782608695653,"",178.91304347826087,"",81.28796483776976,""
1640,2019Q4,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,20340,"",16171,"",221.08695652173913,"",175.77173913043478,"",79.50344149459194,""
1641,2020Q1,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,21014,"",15310,"",230.92307692307693,"",168.24175824175825,"",72.8561911106881,""
1642,2020Q2,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,19425,"",14648,"",213.46153846153845,"",160.96703296703296,"",75.40797940797941,""
1643,2020Q3,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,19050,"",15528,"",207.06521739130434,"",168.7826086956522,"",81.51181102362204,""
1644,2020Q4,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18901,"",15811,"",205.44565217391303,"",171.8586956521739,"",83.65165864239987,""
1645,2021Q1,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18637,"",14960,"",207.07777777777778,"",166.22222222222223,"",80.27042979020229,""
1646,2021Q2,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18661,"",15175,"",205.06593406593407,"",166.75824175824175,"",81.31932908204276,""
1647,2021Q3,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18332,"",14725,"",199.2608695652174,"",160.05434782608697,"",80.32402356535022,""
1648,2021Q4,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18787,"",14906,"",204.20652173913044,"",162.02173913043478,"",79.3420982594347,""
1649,2022Q1,"",S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18553,"",14732,"",206.14444444444445,"",163.6888888888889,"",79.4049479868485,""
1650,2022Q2,p,S08000015,"",S08000015,d, ,z,Mental Health Grouping,d,18044,"",15100,"",198.28571428571428,"",165.93406593406593,"",83.68432720017735,""
1651,2017Q2,"",S08000015,"",A111H,"",T2,"",Midwifery,"",388,"",388,"",4.263736263736264,"",4.263736263736264,"",100,""
1652,2017Q2,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",388,"",388,"",4.263736263736264,"",4.263736263736264,"",100,""
1653,2017Q3,"",S08000015,"",A111H,"",T2,"",Midwifery,"",437,"",437,"",4.75,"",4.75,"",100,""
1654,2017Q3,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",437,"",437,"",4.75,"",4.75,"",100,""
1655,2017Q4,"",S08000015,"",A111H,"",T2,"",Midwifery,"",283,"",283,"",3.0760869565217392,"",3.0760869565217392,"",100,""
1656,2017Q4,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",283,"",283,"",3.0760869565217392,"",3.0760869565217392,"",100,""
1657,2018Q1,"",S08000015,"",A111H,"",T2,"",Midwifery,"",322,"",322,"",3.577777777777778,"",3.577777777777778,"",100,""
1658,2018Q1,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",322,"",322,"",3.577777777777778,"",3.577777777777778,"",100,""
1659,2018Q2,"",S08000015,"",A111H,"",T2,"",Midwifery,"",387,"",387,"",4.252747252747253,"",4.252747252747253,"",100,""
1660,2018Q2,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",387,"",387,"",4.252747252747253,"",4.252747252747253,"",100,""
1661,2018Q3,"",S08000015,"",A111H,"",T2,"",Midwifery,"",298,"",298,"",3.239130434782609,"",3.239130434782609,"",100,""
1662,2018Q3,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",298,"",298,"",3.239130434782609,"",3.239130434782609,"",100,""
1663,2018Q4,"",S08000015,"",A111H,"",T2,"",Midwifery,"",285,"",285,"",3.097826086956522,"",3.097826086956522,"",100,""
1664,2018Q4,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",285,"",285,"",3.097826086956522,"",3.097826086956522,"",100,""
1665,2019Q1,"",S08000015,"",A111H,"",T2,"",Midwifery,"",202,"",202,"",2.2444444444444445,"",2.2444444444444445,"",100,""
1666,2019Q1,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",202,"",202,"",2.2444444444444445,"",2.2444444444444445,"",100,""
1667,2019Q2,"",S08000015,"",A111H,"",T2,"",Midwifery,"",243,"",243,"",2.67032967032967,"",2.67032967032967,"",100,""
1668,2019Q2,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",243,"",243,"",2.67032967032967,"",2.67032967032967,"",100,""
1669,2019Q3,"",S08000015,"",A111H,"",T2,"",Midwifery,"",331,"",331,"",3.597826086956522,"",3.597826086956522,"",100,""
1670,2019Q3,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",331,"",331,"",3.597826086956522,"",3.597826086956522,"",100,""
1671,2019Q4,"",S08000015,"",A111H,"",T2,"",Midwifery,"",235,"",235,"",2.5543478260869565,"",2.5543478260869565,"",100,""
1672,2019Q4,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",235,"",235,"",2.5543478260869565,"",2.5543478260869565,"",100,""
1673,2020Q1,"",S08000015,"",A111H,"",T2,"",Midwifery,"",226,"",226,"",2.4835164835164836,"",2.4835164835164836,"",100,""
1674,2020Q1,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",226,"",226,"",2.4835164835164836,"",2.4835164835164836,"",100,""
1675,2020Q2,"",S08000015,"",A111H,"",T2,"",Midwifery,"",228,"",228,"",2.5054945054945055,"",2.5054945054945055,"",100,""
1676,2020Q2,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",228,"",228,"",2.5054945054945055,"",2.5054945054945055,"",100,""
1677,2020Q3,"",S08000015,"",A111H,"",T2,"",Midwifery,"",203,"",203,"",2.2065217391304346,"",2.2065217391304346,"",100,""
1678,2020Q3,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",203,"",203,"",2.2065217391304346,"",2.2065217391304346,"",100,""
1679,2020Q4,"",S08000015,"",A111H,"",T2,"",Midwifery,"",218,"",218,"",2.369565217391304,"",2.369565217391304,"",100,""
1680,2020Q4,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",218,"",218,"",2.369565217391304,"",2.369565217391304,"",100,""
1681,2021Q1,"",S08000015,"",A111H,"",T2,"",Midwifery,"",159,"",159,"",1.7666666666666666,"",1.7666666666666666,"",100,""
1682,2021Q1,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",159,"",159,"",1.7666666666666666,"",1.7666666666666666,"",100,""
1683,2021Q2,"",S08000015,"",A111H,"",T2,"",Midwifery,"",154,"",154,"",1.6923076923076923,"",1.6923076923076923,"",100,""
1684,2021Q2,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",154,"",154,"",1.6923076923076923,"",1.6923076923076923,"",100,""
1685,2021Q3,"",S08000015,"",A111H,"",T2,"",Midwifery,"",177,"",177,"",1.923913043478261,"",1.923913043478261,"",100,""
1686,2021Q3,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",177,"",177,"",1.923913043478261,"",1.923913043478261,"",100,""
1687,2021Q4,"",S08000015,"",A111H,"",T2,"",Midwifery,"",131,"",131,"",1.423913043478261,"",1.423913043478261,"",100,""
1688,2021Q4,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",131,"",131,"",1.423913043478261,"",1.423913043478261,"",100,""
1689,2022Q1,"",S08000015,"",A111H,"",T2,"",Midwifery,"",128,"",128,"",1.4222222222222223,"",1.4222222222222223,"",100,""
1690,2022Q1,"",S08000015,"",S08000015,d,T2,"",Midwifery,"",128,"",128,"",1.4222222222222223,"",1.4222222222222223,"",100,""
1691,2022Q2,p,S08000015,"",A111H,"",T2,"",Midwifery,"",105,"",105,"",1.1538461538461537,"",1.1538461538461537,"",100,""
1692,2022Q2,p,S08000015,"",S08000015,d,T2,"",Midwifery,"",105,"",105,"",1.1538461538461537,"",1.1538461538461537,"",100,""
1693,2018Q1,"",S08000015,"",S08000015,d,AH,"",Neurology,"",5,"",5,"",0.05555555555555555,"",0.05555555555555555,"",100,""
1694,2017Q2,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2504,"",2010,"",27.516483516483518,"",22.087912087912088,"",80.27156549520767,""
1695,2017Q2,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2504,"",2010,"",27.516483516483518,"",22.087912087912088,"",80.27156549520767,""
1696,2017Q3,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2521,"",2118,"",27.402173913043477,"",23.02173913043478,"",84.01428004760015,""
1697,2017Q3,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2521,"",2118,"",27.402173913043477,"",23.02173913043478,"",84.01428004760015,""
1698,2017Q4,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2589,"",2131,"",28.141304347826086,"",23.16304347826087,"",82.30977211278486,""
1699,2017Q4,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2589,"",2131,"",28.141304347826086,"",23.16304347826087,"",82.30977211278486,""
1700,2018Q1,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2481,"",1894,"",27.566666666666666,"",21.044444444444444,"",76.34018540910922,""
1701,2018Q1,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2481,"",1894,"",27.566666666666666,"",21.044444444444444,"",76.34018540910922,""
1702,2018Q2,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2494,"",1977,"",27.406593406593405,"",21.725274725274726,"",79.27024859663192,""
1703,2018Q2,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2494,"",1977,"",27.406593406593405,"",21.725274725274726,"",79.27024859663192,""
1704,2018Q3,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2585,"",1944,"",28.097826086956523,"",21.130434782608695,"",75.20309477756287,""
1705,2018Q3,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2585,"",1944,"",28.097826086956523,"",21.130434782608695,"",75.20309477756287,""
1706,2018Q4,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2621,"",2064,"",28.48913043478261,"",22.434782608695652,"",78.74856924837847,""
1707,2018Q4,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2621,"",2064,"",28.48913043478261,"",22.434782608695652,"",78.74856924837847,""
1708,2019Q1,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2628,"",2125,"",29.2,"",23.61111111111111,"",80.8599695585997,""
1709,2019Q1,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2628,"",2125,"",29.2,"",23.61111111111111,"",80.8599695585997,""
1710,2019Q2,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2643,"",2067,"",29.043956043956044,"",22.714285714285715,"",78.20658342792282,""
1711,2019Q2,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2643,"",2067,"",29.043956043956044,"",22.714285714285715,"",78.20658342792282,""
1712,2019Q3,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2599,"",2152,"",28.25,"",23.391304347826086,"",82.80107733743746,""
1713,2019Q3,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2599,"",2152,"",28.25,"",23.391304347826086,"",82.80107733743746,""
1714,2019Q4,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2637,"",1924,"",28.66304347826087,"",20.91304347826087,"",72.96169890026546,""
1715,2019Q4,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2637,"",1924,"",28.66304347826087,"",20.91304347826087,"",72.96169890026546,""
1716,2020Q1,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2629,"",1948,"",28.89010989010989,"",21.406593406593405,"",74.09661468238873,""
1717,2020Q1,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2629,"",1948,"",28.89010989010989,"",21.406593406593405,"",74.09661468238873,""
1718,2020Q2,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2595,"",1575,"",28.516483516483518,"",17.307692307692307,"",60.69364161849711,""
1719,2020Q2,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2595,"",1575,"",28.516483516483518,"",17.307692307692307,"",60.69364161849711,""
1720,2020Q3,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2632,"",1704,"",28.608695652173914,"",18.52173913043478,"",64.74164133738601,""
1721,2020Q3,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2632,"",1704,"",28.608695652173914,"",18.52173913043478,"",64.74164133738601,""
1722,2020Q4,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2861,"",1788,"",31.097826086956523,"",19.434782608695652,"",62.49563089828732,""
1723,2020Q4,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2861,"",1788,"",31.097826086956523,"",19.434782608695652,"",62.49563089828732,""
1724,2021Q1,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2887,"",1555,"",32.077777777777776,"",17.27777777777778,"",53.862140630412206,""
1725,2021Q1,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2887,"",1555,"",32.077777777777776,"",17.27777777777778,"",53.862140630412206,""
1726,2021Q2,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2976,"",1791,"",32.7032967032967,"",19.681318681318682,"",60.18145161290324,""
1727,2021Q2,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2976,"",1791,"",32.7032967032967,"",19.681318681318682,"",60.18145161290324,""
1728,2021Q3,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",3015,"",1811,"",32.77173913043478,"",19.684782608695652,"",60.066334991708125,""
1729,2021Q3,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",3015,"",1811,"",32.77173913043478,"",19.684782608695652,"",60.066334991708125,""
1730,2021Q4,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2993,"",1611,"",32.53260869565217,"",17.51086956521739,"",53.82559305045105,""
1731,2021Q4,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2993,"",1611,"",32.53260869565217,"",17.51086956521739,"",53.82559305045105,""
1732,2022Q1,"",S08000015,"",A111H,"",F3,"",Obstetrics,"",2835,"",1662,"",31.5,"",18.466666666666665,"",58.62433862433862,""
1733,2022Q1,"",S08000015,"",S08000015,d,F3,"",Obstetrics,"",2835,"",1662,"",31.5,"",18.466666666666665,"",58.62433862433862,""
1734,2022Q2,p,S08000015,"",A111H,"",F3,"",Obstetrics,"",2983,"",1590,"",32.78021978021978,"",17.47252747252747,"",53.30204492122024,""
1735,2022Q2,p,S08000015,"",S08000015,d,F3,"",Obstetrics,"",2983,"",1590,"",32.78021978021978,"",17.47252747252747,"",53.30204492122024,""
1736,2017Q2,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
1737,2017Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",285,"",156,"",3.131868131868132,"",1.7142857142857142,"",54.73684210526315,""
1738,2017Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",286,"",157,"",3.142857142857143,"",1.7252747252747254,"",54.89510489510489,""
1739,2017Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",240,"",142,"",2.608695652173913,"",1.5434782608695652,"",59.166666666666664,""
1740,2017Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",240,"",142,"",2.608695652173913,"",1.5434782608695652,"",59.166666666666664,""
1741,2017Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",217,"",140,"",2.358695652173913,"",1.5217391304347827,"",64.51612903225806,""
1742,2017Q4,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",217,"",140,"",2.358695652173913,"",1.5217391304347827,"",64.51612903225806,""
1743,2018Q1,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",1,"",1,"",0.011111111111111112,"",0.011111111111111112,"",100,""
1744,2018Q1,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",212,"",157,"",2.3555555555555556,"",1.7444444444444445,"",74.05660377358491,""
1745,2018Q1,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",213,"",158,"",2.3666666666666667,"",1.7555555555555555,"",74.17840375586854,""
1746,2018Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",183,"",135,"",2.010989010989011,"",1.4835164835164836,"",73.77049180327869,""
1747,2018Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",183,"",135,"",2.010989010989011,"",1.4835164835164836,"",73.77049180327869,""
1748,2018Q3,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",6,"",6,"",0.06521739130434782,"",0.06521739130434782,"",100,""
1749,2018Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",167,"",123,"",1.815217391304348,"",1.3369565217391304,"",73.65269461077844,""
1750,2018Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",173,"",129,"",1.8804347826086956,"",1.4021739130434783,"",74.56647398843931,""
1751,2018Q4,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",1,"",1,"",0.010869565217391304,"",0.010869565217391304,"",100,""
1752,2018Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",175,"",133,"",1.9021739130434783,"",1.4456521739130435,"",76,""
1753,2018Q4,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",176,"",134,"",1.9130434782608696,"",1.4565217391304348,"",76.13636363636364,""
1754,2019Q1,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",187,"",172,"",2.077777777777778,"",1.9111111111111112,"",91.97860962566845,""
1755,2019Q1,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",187,"",172,"",2.077777777777778,"",1.9111111111111112,"",91.97860962566845,""
1756,2019Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",93,"",56,"",1.021978021978022,"",0.6153846153846154,"",60.21505376344087,""
1757,2019Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",93,"",56,"",1.021978021978022,"",0.6153846153846154,"",60.21505376344087,""
1758,2019Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",118,"",72,"",1.2826086956521738,"",0.782608695652174,"",61.016949152542374,""
1759,2019Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",118,"",72,"",1.2826086956521738,"",0.782608695652174,"",61.016949152542374,""
1760,2019Q4,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",3,"",3,"",0.03260869565217391,"",0.03260869565217391,"",100,""
1761,2019Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",174,"",153,"",1.891304347826087,"",1.6630434782608696,"",87.93103448275863,""
1762,2019Q4,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",177,"",156,"",1.923913043478261,"",1.6956521739130435,"",88.13559322033898,""
1763,2020Q1,"",S08000015,"",A111H,"",C7,"",Ophthalmology,"",3,"",3,"",0.03296703296703297,"",0.03296703296703297,"",100,""
1764,2020Q1,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",174,"",119,"",1.9120879120879122,"",1.3076923076923077,"",68.39080459770115,""
1765,2020Q1,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",177,"",122,"",1.945054945054945,"",1.3406593406593406,"",68.92655367231639,""
1766,2020Q2,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",171,"",30,"",1.879120879120879,"",0.32967032967032966,"",17.543859649122805,""
1767,2020Q2,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",171,"",30,"",1.879120879120879,"",0.32967032967032966,"",17.543859649122805,""
1768,2020Q3,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",180,"",43,"",1.9565217391304348,"",0.4673913043478261,"",23.88888888888889,""
1769,2020Q3,"",S08000015,"",S08000015,d,C7,"",Ophthalmology,"",180,"",43,"",1.9565217391304348,"",0.4673913043478261,"",23.88888888888889,""
1770,2020Q4,"",S08000015,"",A210H,"",C7,"",Ophthalmology,"",97,"",58,"",1.0543478260869565,"",0.6304347826086957,"",59.79381443298969,""
