_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
12646,2020Q4,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11684,"",10692,"",127,"",116.2173913,"",91.50975693,""
12647,2021Q1,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11430,"",10632,"",127,"",118.1333333,"",93.0183727,""
12648,2021Q2,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11557,"",10792,"",127,"",118.5934066,"",93.38063511,""
12649,2021Q3,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11658,"",10910,"",126.7173913,"",118.5869565,"",93.58380511,""
12650,2021Q4,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11684,"",10697,"",127,"",116.2717391,"",91.5525505,""
12651,2022Q1,"",S08000031,"",G207H,"",G3,"",Forensic Psychiatry,"",1,"",1,"",0.011111111,"",0.011111111,"",100,""
12652,2022Q1,"",S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11431,"",10113,"",127.0111111,"",112.3666667,"",88.46995014,""
12653,2022Q2,p,S08000031,"",G207H,"",G3,"",Forensic Psychiatry,"",14,"",14,"",0.153846154,"",0.153846154,"",100,""
12654,2022Q2,p,S08000031,"",S08000031,d,G3,"",Forensic Psychiatry,"",11571,"",10301,"",127.1538462,"",113.1978022,"",89.02428485,""
12655,2017Q2,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",14,"",14,"",0.153846154,"",0.153846154,"",100,""
12656,2017Q2,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",17,"",17,"",0.186813187,"",0.186813187,"",100,""
12657,2017Q2,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",42,"",42,"",0.461538462,"",0.461538462,"",100,""
12658,2017Q2,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2615,"",2615,"",28.73626374,"",28.73626374,"",100,""
12659,2017Q2,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",23,"",23,"",0.252747253,"",0.252747253,"",100,""
12660,2017Q2,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",10,"",10,"",0.10989011,"",0.10989011,"",100,""
12661,2017Q2,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",4323,"",4034,"",47.50549451,"",44.32967033,"",93.31482767,""
12662,2017Q2,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",25,"",25,"",0.274725275,"",0.274725275,"",100,""
12663,2017Q2,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",7770,"",7481,"",85.38461538,"",82.20879121,"",96.28056628,""
12664,2017Q3,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",9,"",9,"",0.097826087,"",0.097826087,"",100,""
12665,2017Q3,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",4,"",4,"",0.043478261,"",0.043478261,"",100,""
12666,2017Q3,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",53,"",53,"",0.576086957,"",0.576086957,"",100,""
12667,2017Q3,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2598,"",2598,"",28.23913043,"",28.23913043,"",100,""
12668,2017Q3,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
12669,2017Q3,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",24,"",24,"",0.260869565,"",0.260869565,"",100,""
12670,2017Q3,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",3955,"",3580,"",42.98913043,"",38.91304348,"",90.51833123,""
12671,2017Q3,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",41,"",41,"",0.445652174,"",0.445652174,"",100,""
12672,2017Q3,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",7423,"",7048,"",80.68478261,"",76.60869565,"",94.94813418,""
12673,2017Q4,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",6,"",6,"",0.065217391,"",0.065217391,"",100,""
12674,2017Q4,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",9,"",9,"",0.097826087,"",0.097826087,"",100,""
12675,2017Q4,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",29,"",29,"",0.315217391,"",0.315217391,"",100,""
12676,2017Q4,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2660,"",2660,"",28.91304348,"",28.91304348,"",100,""
12677,2017Q4,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",3,"",3,"",0.032608696,"",0.032608696,"",100,""
12678,2017Q4,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",24,"",24,"",0.260869565,"",0.260869565,"",100,""
12679,2017Q4,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",4022,"",3768,"",43.7173913,"",40.95652174,"",93.68473396,""
12680,2017Q4,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",35,"",35,"",0.380434783,"",0.380434783,"",100,""
12681,2017Q4,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",7498,"",7241,"",81.5,"",78.70652174,"",96.57241931,""
12682,2018Q1,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",10,"",10,"",0.111111111,"",0.111111111,"",100,""
12683,2018Q1,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",7,"",7,"",0.077777778,"",0.077777778,"",100,""
12684,2018Q1,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",22,"",22,"",0.244444444,"",0.244444444,"",100,""
12685,2018Q1,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2685,"",2685,"",29.83333333,"",29.83333333,"",100,""
12686,2018Q1,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",4,"",4,"",0.044444444,"",0.044444444,"",100,""
12687,2018Q1,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",30,"",30,"",0.333333333,"",0.333333333,"",100,""
12688,2018Q1,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",4096,"",3813,"",45.51111111,"",42.36666667,"",93.09082031,""
12689,2018Q1,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",60,"",60,"",0.666666667,"",0.666666667,"",100,""
12690,2018Q1,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",7450,"",7167,"",82.77777778,"",79.63333333,"",96.20134228,""
12691,2018Q2,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
12692,2018Q2,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054945055,"",0.054945055,"",100,""
12693,2018Q2,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",64,"",64,"",0.703296703,"",0.703296703,"",100,""
12694,2018Q2,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2591,"",2591,"",28.47252747,"",28.47252747,"",100,""
12695,2018Q2,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",2,"",2,"",0.021978022,"",0.021978022,"",100,""
12696,2018Q2,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",14,"",14,"",0.153846154,"",0.153846154,"",100,""
12697,2018Q2,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",3487,"",3125,"",38.31868132,"",34.34065934,"",89.61858331,""
12698,2018Q2,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",32,"",32,"",0.351648352,"",0.351648352,"",100,""
12699,2018Q2,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",6570,"",6207,"",72.1978022,"",68.20879121,"",94.47488584,""
12700,2018Q3,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
12701,2018Q3,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",6,"",6,"",0.065217391,"",0.065217391,"",100,""
12702,2018Q3,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",25,"",25,"",0.27173913,"",0.27173913,"",100,""
12703,2018Q3,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2724,"",2724,"",29.60869565,"",29.60869565,"",100,""
12704,2018Q3,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12705,2018Q3,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",8,"",8,"",0.086956522,"",0.086956522,"",100,""
12706,2018Q3,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",3443,"",3120,"",37.42391304,"",33.91304348,"",90.61864653,""
12707,2018Q3,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",41,"",41,"",0.445652174,"",0.445652174,"",100,""
12708,2018Q3,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",6869,"",6546,"",74.66304348,"",71.15217391,"",95.29771437,""
12709,2018Q4,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12710,2018Q4,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",8,"",8,"",0.086956522,"",0.086956522,"",100,""
12711,2018Q4,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",12,"",12,"",0.130434783,"",0.130434783,"",100,""
12712,2018Q4,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2538,"",2538,"",27.58695652,"",27.58695652,"",100,""
12713,2018Q4,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054347826,"",0.054347826,"",100,""
12714,2018Q4,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",24,"",24,"",0.260869565,"",0.260869565,"",100,""
12715,2018Q4,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",4713,"",4455,"",51.22826087,"",48.42391304,"",94.52577976,""
12716,2018Q4,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",52,"",52,"",0.565217391,"",0.565217391,"",100,""
12717,2018Q4,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",7995,"",7737,"",86.90217391,"",84.09782609,"",96.77298311,""
12718,2019Q1,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",3,"",3,"",0.033333333,"",0.033333333,"",100,""
12719,2019Q1,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",11,"",11,"",0.122222222,"",0.122222222,"",100,""
12720,2019Q1,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",38,"",38,"",0.422222222,"",0.422222222,"",100,""
12721,2019Q1,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2697,"",2697,"",29.96666667,"",29.96666667,"",100,""
12722,2019Q1,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",4,"",4,"",0.044444444,"",0.044444444,"",100,""
12723,2019Q1,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",17,"",17,"",0.188888889,"",0.188888889,"",100,""
12724,2019Q1,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6314,"",6110,"",70.15555556,"",67.88888889,"",96.76908457,""
12725,2019Q1,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",114,"",114,"",1.266666667,"",1.266666667,"",100,""
12726,2019Q1,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",9818,"",9614,"",109.0888889,"",106.8222222,"",97.92218374,""
12727,2019Q2,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",7,"",7,"",0.076923077,"",0.076923077,"",100,""
12728,2019Q2,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",26,"",26,"",0.285714286,"",0.285714286,"",100,""
12729,2019Q2,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",28,"",28,"",0.307692308,"",0.307692308,"",100,""
12730,2019Q2,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2875,"",2875,"",31.59340659,"",31.59340659,"",100,""
12731,2019Q2,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054945055,"",0.054945055,"",100,""
12732,2019Q2,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",25,"",25,"",0.274725275,"",0.274725275,"",100,""
12733,2019Q2,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6464,"",6270,"",71.03296703,"",68.9010989,"",96.99876238,""
12734,2019Q2,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",98,"",98,"",1.076923077,"",1.076923077,"",100,""
12735,2019Q2,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",9952,"",9755,"",109.3626374,"",107.1978022,"",98.02049839,""
12736,2019Q3,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",11,"",11,"",0.119565217,"",0.119565217,"",100,""
12737,2019Q3,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",19,"",19,"",0.206521739,"",0.206521739,"",100,""
12738,2019Q3,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",15,"",15,"",0.163043478,"",0.163043478,"",100,""
12739,2019Q3,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2809,"",2809,"",30.5326087,"",30.5326087,"",100,""
12740,2019Q3,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",10,"",10,"",0.108695652,"",0.108695652,"",100,""
12741,2019Q3,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",23,"",23,"",0.25,"",0.25,"",100,""
12742,2019Q3,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",7174,"",6892,"",77.97826087,"",74.91304348,"",96.06913856,""
12743,2019Q3,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",98,"",98,"",1.065217391,"",1.065217391,"",100,""
12744,2019Q3,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",10602,"",10320,"",115.2391304,"",112.173913,"",97.3401245,""
12745,2019Q4,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12746,2019Q4,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",28,"",28,"",0.304347826,"",0.304347826,"",100,""
12747,2019Q4,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",95,"",95,"",1.032608696,"",1.032608696,"",100,""
12748,2019Q4,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2844,"",2844,"",30.91304348,"",30.91304348,"",100,""
12749,2019Q4,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",9,"",9,"",0.097826087,"",0.097826087,"",100,""
12750,2019Q4,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",16,"",16,"",0.173913043,"",0.173913043,"",100,""
12751,2019Q4,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6784,"",6573,"",73.73913043,"",71.44565217,"",96.88974057,""
12752,2019Q4,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",133,"",133,"",1.445652174,"",1.445652174,"",100,""
12753,2019Q4,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",10436,"",10224,"",113.4347826,"",111.1304348,"",97.96857033,""
12754,2020Q1,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",61,"",61,"",0.67032967,"",0.67032967,"",100,""
12755,2020Q1,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",129,"",129,"",1.417582418,"",1.417582418,"",100,""
12756,2020Q1,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2614,"",2614,"",28.72527473,"",28.72527473,"",100,""
12757,2020Q1,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",5,"",5,"",0.054945055,"",0.054945055,"",100,""
12758,2020Q1,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",14,"",14,"",0.153846154,"",0.153846154,"",100,""
12759,2020Q1,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6200,"",5797,"",68.13186813,"",63.7032967,"",93.5,""
12760,2020Q1,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",187,"",187,"",2.054945055,"",2.054945055,"",100,""
12761,2020Q1,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",9939,"",9536,"",109.2197802,"",104.7912088,"",95.94526612,""
12762,2020Q2,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",10,"",10,"",0.10989011,"",0.10989011,"",100,""
12763,2020Q2,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",6,"",6,"",0.065934066,"",0.065934066,"",100,""
12764,2020Q2,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",719,"",719,"",7.901098901,"",7.901098901,"",100,""
12765,2020Q2,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2623,"",2623,"",28.82417582,"",28.82417582,"",100,""
12766,2020Q2,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
12767,2020Q2,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",5587,"",4493,"",61.3956044,"",49.37362637,"",80.41882943,""
12768,2020Q2,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",11,"",11,"",0.120879121,"",0.120879121,"",100,""
12769,2020Q2,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",9384,"",8290,"",103.1208791,"",91.0989011,"",88.34185848,""
12770,2020Q3,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",3,"",3,"",0.032608696,"",0.032608696,"",100,""
12771,2020Q3,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",41,"",41,"",0.445652174,"",0.445652174,"",100,""
12772,2020Q3,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",1265,"",1265,"",13.75,"",13.75,"",100,""
12773,2020Q3,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2554,"",2554,"",27.76086957,"",27.76086957,"",100,""
12774,2020Q3,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",7,"",7,"",0.076086957,"",0.076086957,"",100,""
12775,2020Q3,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12776,2020Q3,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6890,"",5520,"",74.89130435,"",60,"",80.1161103,""
12777,2020Q3,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",74,"",74,"",0.804347826,"",0.804347826,"",100,""
12778,2020Q3,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",11428,"",10052,"",124.2173913,"",109.2608696,"",87.95939797,""
12779,2020Q4,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",107,"",107,"",1.163043478,"",1.163043478,"",100,""
12780,2020Q4,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",1022,"",1022,"",11.10869565,"",11.10869565,"",100,""
12781,2020Q4,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",3371,"",3371,"",36.64130435,"",36.64130435,"",100,""
12782,2020Q4,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",9,"",9,"",0.097826087,"",0.097826087,"",100,""
12783,2020Q4,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",4,"",4,"",0.043478261,"",0.043478261,"",100,""
12784,2020Q4,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6517,"",5481,"",70.83695652,"",59.57608696,"",84.10311493,""
12785,2020Q4,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",39,"",39,"",0.423913043,"",0.423913043,"",100,""
12786,2020Q4,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",11557,"",10518,"",125.6195652,"",114.326087,"",91.00977762,""
12787,2021Q1,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",4,"",4,"",0.044444444,"",0.044444444,"",100,""
12788,2021Q1,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",37,"",37,"",0.411111111,"",0.411111111,"",100,""
12789,2021Q1,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",846,"",846,"",9.4,"",9.4,"",100,""
12790,2021Q1,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",3404,"",3404,"",37.82222222,"",37.82222222,"",100,""
12791,2021Q1,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",25,"",25,"",0.277777778,"",0.277777778,"",100,""
12792,2021Q1,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",2,"",2,"",0.022222222,"",0.022222222,"",100,""
12793,2021Q1,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6352,"",5506,"",70.57777778,"",61.17777778,"",86.6813602,""
12794,2021Q1,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",25,"",25,"",0.277777778,"",0.277777778,"",100,""
12795,2021Q1,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",11174,"",10327,"",124.1555556,"",114.7444444,"",92.41990335,""
12796,2021Q2,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",8,"",8,"",0.087912088,"",0.087912088,"",100,""
12797,2021Q2,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",2,"",2,"",0.021978022,"",0.021978022,"",100,""
12798,2021Q2,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",987,"",987,"",10.84615385,"",10.84615385,"",100,""
12799,2021Q2,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2869,"",2869,"",31.52747253,"",31.52747253,"",100,""
12800,2021Q2,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",2,"",2,"",0.021978022,"",0.021978022,"",100,""
12801,2021Q2,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",11,"",11,"",0.120879121,"",0.120879121,"",100,""
12802,2021Q2,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",7604,"",6592,"",83.56043956,"",72.43956044,"",86.69121515,""
12803,2021Q2,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",39,"",39,"",0.428571429,"",0.428571429,"",100,""
12804,2021Q2,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",12055,"",11043,"",132.4725275,"",121.3516484,"",91.60514309,""
12805,2021Q3,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12806,2021Q3,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",3,"",3,"",0.032608696,"",0.032608696,"",100,""
12807,2021Q3,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",1169,"",1169,"",12.70652174,"",12.70652174,"",100,""
12808,2021Q3,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",2649,"",2649,"",28.79347826,"",28.79347826,"",100,""
12809,2021Q3,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",6,"",6,"",0.065217391,"",0.065217391,"",100,""
12810,2021Q3,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",4,"",4,"",0.043478261,"",0.043478261,"",100,""
12811,2021Q3,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",8042,"",7443,"",87.41304348,"",80.90217391,"",92.55160408,""
12812,2021Q3,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",36,"",36,"",0.391304348,"",0.391304348,"",100,""
12813,2021Q3,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",12596,"",11997,"",136.9130435,"",130.4021739,"",95.24452207,""
12814,2021Q4,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",7,"",7,"",0.076086957,"",0.076086957,"",100,""
12815,2021Q4,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",2,"",2,"",0.02173913,"",0.02173913,"",100,""
12816,2021Q4,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",853,"",853,"",9.27173913,"",9.27173913,"",100,""
12817,2021Q4,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",1806,"",1806,"",19.63043478,"",19.63043478,"",100,""
12818,2021Q4,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",10,"",10,"",0.108695652,"",0.108695652,"",100,""
12819,2021Q4,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",7383,"",6844,"",80.25,"",74.39130435,"",92.69944467,""
12820,2021Q4,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",14,"",14,"",0.152173913,"",0.152173913,"",100,""
12821,2021Q4,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",10845,"",10306,"",117.8804348,"",112.0217391,"",95.02996773,""
12822,2022Q1,"",S08000031,"",C206H,"",A9,"",Gastroenterology,"",9,"",9,"",0.1,"",0.1,"",100,""
12823,2022Q1,"",S08000031,"",C313H,"",A9,"",Gastroenterology,"",1,"",1,"",0.011111111,"",0.011111111,"",100,""
12824,2022Q1,"",S08000031,"",C418H,"",A9,"",Gastroenterology,"",1107,"",1107,"",12.3,"",12.3,"",100,""
12825,2022Q1,"",S08000031,"",G107H,"",A9,"",Gastroenterology,"",1473,"",1473,"",16.36666667,"",16.36666667,"",100,""
12826,2022Q1,"",S08000031,"",G207H,"",A9,"",Gastroenterology,"",4,"",4,"",0.044444444,"",0.044444444,"",100,""
12827,2022Q1,"",S08000031,"",G306H,"",A9,"",Gastroenterology,"",5,"",5,"",0.055555556,"",0.055555556,"",100,""
12828,2022Q1,"",S08000031,"",G405H,"",A9,"",Gastroenterology,"",6753,"",6257,"",75.03333333,"",69.52222222,"",92.65511624,""
12829,2022Q1,"",S08000031,"",G516H,"",A9,"",Gastroenterology,"",22,"",22,"",0.244444444,"",0.244444444,"",100,""
12830,2022Q1,"",S08000031,"",S08000031,d,A9,"",Gastroenterology,"",9948,"",9452,"",110.5333333,"",105.0222222,"",95.01407318,""
12831,2022Q2,p,S08000031,"",C206H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
12832,2022Q2,p,S08000031,"",C313H,"",A9,"",Gastroenterology,"",38,"",38,"",0.417582418,"",0.417582418,"",100,""
12833,2022Q2,p,S08000031,"",C418H,"",A9,"",Gastroenterology,"",1404,"",1404,"",15.42857143,"",15.42857143,"",100,""
12834,2022Q2,p,S08000031,"",G107H,"",A9,"",Gastroenterology,"",1288,"",1288,"",14.15384615,"",14.15384615,"",100,""
12835,2022Q2,p,S08000031,"",G207H,"",A9,"",Gastroenterology,"",11,"",11,"",0.120879121,"",0.120879121,"",100,""
12836,2022Q2,p,S08000031,"",G405H,"",A9,"",Gastroenterology,"",6909,"",6495,"",75.92307692,"",71.37362637,"",94.00781589,""
12837,2022Q2,p,S08000031,"",G516H,"",A9,"",Gastroenterology,"",59,"",59,"",0.648351648,"",0.648351648,"",100,""
12838,2022Q2,p,S08000031,"",S08000031,d,A9,"",Gastroenterology,"",10352,"",9938,"",113.7582418,"",109.2087912,"",96.0007728,""
12839,2017Q2,"",S08000031,"",C206H,"",A1,"",General Medicine,"",3964,"",2612,"",43.56043956,"",28.7032967,"",65.89303734,""
12840,2017Q2,"",S08000031,"",C313H,"",A1,"",General Medicine,"",11165,"",9817,"",122.6923077,"",107.8791209,"",87.9265562,""
12841,2017Q2,"",S08000031,"",C418H,"",A1,"",General Medicine,"",18213,"",16824,"",200.1428571,"",184.8791209,"",92.37357931,""
12842,2017Q2,"",S08000031,"",G107H,"",A1,"",General Medicine,"",18920,"",16934,"",207.9120879,"",186.0879121,"",89.50317125,""
12843,2017Q2,"",S08000031,"",G207H,"",A1,"",General Medicine,"",11,"",11,"",0.120879121,"",0.120879121,"",100,""
12844,2017Q2,"",S08000031,"",G306H,"",A1,"",General Medicine,"",1,"",1,"",0.010989011,"",0.010989011,"",100,""
12845,2017Q2,"",S08000031,"",G405H,"",A1,"",General Medicine,"",24005,"",22685,"",263.7912088,"",249.2857143,"",94.50114559,""
